id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,mat2,slo2,ang2,mat3,slo3,ang3,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,ponavljanje,passed_year3,year3_overall
8973,3,2,4,3,2,4,3,3,3,3,3,3,3,0,0,0,0,13,0,0,False,True,3.0
8974,5,5,5,5,4,5,4,4,4,4,4,4,4,3,0,0,0,4,0,0,False,True,3.96
8975,2,2,3,2,2,4,2,2,3,3,2,3,3,0,0,0,0,46,2,0,True,True,2.69
8976,3,4,3,2,4,2,2,4,2,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
8977,5,4,5,4,4,5,5,5,5,5,5,5,5,6,6,0,0,1,0,0,False,True,5.0
8978,3,3,2,3,3,2,3,3,3,3,3,3,3,0,0,0,0,23,2,0,False,True,2.99
8979,3,3,3,3,3,2,3,3,2,3,3,3,3,0,0,0,0,33,0,0,False,True,3.0
8980,5,5,4,4,4,5,4,4,5,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
8981,5,4,4,5,4,5,4,4,4,4,4,4,4,1,1,0,0,6,0,0,False,True,3.95
8982,4,5,3,3,4,3,3,4,3,3,4,3,3,0,0,0,0,8,0,0,False,True,3.3
8984,3,3,2,3,3,2,3,3,2,3,3,2,3,0,0,0,0,32,2,0,False,True,2.69
8985,4,4,4,3,3,4,3,3,4,3,3,4,3,0,0,0,0,19,1,0,False,True,3.29
8986,3,2,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,56,5,0,False,True,2.08
8987,4,4,4,4,3,3,2,3,3,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
8988,4,4,3,4,3,3,4,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
8989,4,3,3,3,2,2,4,2,2,3,2,3,3,0,0,0,0,46,3,0,True,True,2.69
8990,3,3,2,3,3,3,3,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
8991,4,4,3,3,4,3,5,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
8992,2,2,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,57,2,0,True,True,2.09
8993,3,4,3,4,3,2,3,3,2,3,3,2,3,0,0,0,0,25,0,0,False,True,2.7
8994,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
8995,2,2,2,2,2,2,2,3,2,2,2,2,2,0,0,0,0,65,2,0,False,True,2.09
8996,2,3,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,68,2,0,False,True,2.09
8997,4,4,3,4,3,5,3,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
8998,5,5,3,5,5,5,5,5,5,5,5,5,5,8,7,0,0,0,0,0,False,True,5.0
8999,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9000,3,2,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,71,4,0,False,True,2.08
9001,4,3,3,3,5,5,3,4,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
9002,5,5,5,5,4,5,5,5,5,5,5,5,5,9,6,3,1,0,0,0,False,True,5.0
9003,4,5,3,4,4,4,3,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
9004,4,3,4,3,5,4,4,4,4,4,4,4,4,1,0,0,0,5,1,0,False,True,3.92
9006,4,4,4,4,2,3,4,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
9007,3,3,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,68,1,0,False,True,2.1
9008,4,5,4,4,3,2,4,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
9009,5,5,4,5,5,5,4,5,5,5,5,5,5,9,9,7,4,0,0,0,False,True,5.0
9010,3,4,3,3,3,2,3,3,3,3,3,3,3,0,0,0,0,19,0,0,False,True,3.0
9011,4,4,3,4,4,3,4,4,4,4,4,4,4,2,0,0,0,5,0,0,False,True,3.94
9012,3,3,4,3,2,2,3,2,2,2,2,2,2,0,0,0,0,52,3,0,False,True,2.08
9013,3,3,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,65,1,0,False,True,2.1
9014,3,4,2,3,3,2,3,3,3,2,3,3,3,0,0,0,0,26,0,0,False,True,3.0
9015,5,5,5,5,5,5,5,5,5,5,5,5,5,7,4,0,0,3,0,0,False,True,5.0
9016,3,2,3,3,3,3,2,3,3,2,3,4,2,0,0,0,0,22,0,0,True,True,3.0
9017,3,4,2,2,2,2,3,2,2,2,2,2,2,0,0,0,0,72,7,0,False,True,2.06
9018,3,3,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,75,4,0,False,True,2.08
9019,3,2,3,2,2,3,3,3,3,3,3,3,3,0,0,0,0,31,1,0,False,True,3.0
9020,3,2,3,2,3,2,3,3,2,3,3,2,4,0,0,0,0,27,1,0,True,True,3.0
9021,3,4,3,3,2,3,3,3,3,3,3,3,3,0,0,0,0,36,1,0,False,True,3.0
9022,4,3,3,4,3,4,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9023,4,4,5,3,3,3,4,3,3,4,3,3,4,0,0,0,0,11,0,0,False,True,3.3
9024,3,4,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
9025,5,5,5,5,4,5,5,5,5,5,5,5,5,6,4,0,0,0,0,0,False,True,5.0
9026,4,3,4,4,2,4,4,3,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9027,4,4,5,5,3,5,5,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
9028,5,4,4,5,4,4,5,4,4,4,4,4,4,0,0,0,0,2,0,0,False,True,3.9
9029,3,3,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,64,4,0,False,True,2.08
9030,2,3,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,60,3,0,False,True,2.08
9031,5,5,4,4,5,3,4,4,4,4,4,4,4,0,0,0,0,1,0,0,False,True,3.9
9032,5,5,5,5,4,4,5,4,4,4,4,4,4,1,0,0,0,4,0,0,False,True,3.92
9033,3,3,2,3,4,2,3,3,2,3,3,2,3,1,0,0,0,28,1,0,False,True,2.71
9034,3,2,3,4,3,4,4,4,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9035,4,3,4,4,3,3,3,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
9037,3,3,3,4,2,3,3,2,3,3,2,3,3,0,0,0,0,23,0,0,False,True,2.7
9038,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,63,4,0,False,True,2.08
9039,4,4,4,3,3,3,4,3,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9040,3,4,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,55,0,0,False,True,2.1
9041,3,2,3,4,3,2,4,3,2,3,3,3,3,0,0,0,0,28,2,0,False,True,2.99
9042,3,2,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,71,3,0,False,True,2.08
9043,3,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,58,4,0,False,True,2.08
9044,4,4,4,4,2,3,2,2,2,2,2,2,2,0,0,0,0,46,2,0,False,True,2.09
9045,3,2,2,2,4,2,2,3,2,2,2,2,2,0,0,0,0,76,1,0,True,True,2.1
9046,3,3,4,4,2,3,4,3,3,4,3,3,4,1,0,0,0,8,0,0,False,True,3.32
9047,5,5,5,5,3,4,5,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
9048,5,5,5,5,4,4,3,4,4,4,4,4,4,4,0,0,0,3,0,0,False,True,3.98
9049,3,4,2,3,3,2,3,3,2,3,3,3,3,0,0,0,0,31,0,0,False,True,3.0
9050,4,4,3,4,5,3,3,5,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
9051,5,5,5,4,4,5,5,4,5,5,5,5,5,7,5,0,0,0,0,0,False,True,5.0
9052,5,5,4,5,5,4,4,4,4,4,4,4,4,1,1,0,0,4,0,0,False,True,3.95
9053,3,4,4,4,3,3,3,3,3,3,3,3,3,0,0,0,0,27,2,0,False,True,2.99
9054,4,4,4,3,3,3,3,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
9055,4,4,3,4,5,3,4,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
9056,5,5,5,5,4,5,5,5,5,5,5,5,5,6,5,0,0,0,0,0,False,True,5.0
9057,3,2,3,3,4,2,3,4,3,3,4,3,3,0,0,0,0,21,0,0,False,True,3.3
9058,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,62,4,0,False,True,2.08
9059,5,4,4,5,4,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
9060,5,5,5,4,4,5,4,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
9061,5,5,5,4,4,5,5,5,5,5,5,5,5,8,6,5,3,0,0,0,False,True,5.0
9062,3,2,2,2,2,2,3,2,2,2,2,2,2,0,0,0,0,58,6,0,False,True,2.07
9063,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,64,2,0,False,True,2.09
9064,3,3,4,4,2,3,2,2,2,2,2,2,2,0,0,0,0,58,1,0,False,True,2.1
9065,3,4,2,3,3,3,4,4,3,3,4,3,3,2,0,0,0,13,0,0,False,True,3.34
9066,4,4,3,3,4,3,3,4,3,3,4,3,3,1,0,0,0,12,0,0,False,True,3.32
9067,3,2,3,2,3,3,2,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9068,3,2,2,2,2,2,3,2,2,2,2,2,2,0,0,0,0,58,0,0,False,True,2.1
9069,3,3,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,56,6,0,False,True,2.07
9070,3,4,4,4,2,2,3,2,2,2,2,2,2,0,0,0,0,60,3,0,False,True,2.08
9071,3,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,64,6,0,False,True,2.07
9072,3,4,4,4,3,3,3,3,3,3,3,3,3,0,0,0,0,26,1,0,False,True,3.0
9073,4,4,3,3,4,3,3,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
9074,5,4,5,4,4,5,5,5,5,5,5,5,5,7,5,0,0,0,0,0,False,True,5.0
9075,3,4,2,3,3,3,2,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
9076,4,5,3,4,4,3,4,4,4,4,4,4,4,2,0,0,0,1,1,0,False,True,3.94
9077,3,2,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,53,2,0,False,True,2.09
9078,5,5,4,4,5,4,4,4,4,4,4,4,4,3,2,0,0,4,0,0,False,True,4.02
9079,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,62,4,0,False,True,2.08
9080,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,59,3,0,False,True,2.08
9081,4,4,3,3,3,5,2,3,4,2,3,4,2,0,0,0,0,22,0,0,False,True,3.0
9082,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,0,0,26,0,0,False,True,2.7
9083,2,2,3,2,2,3,2,2,2,2,2,2,2,0,0,0,0,74,3,0,True,True,2.08
9084,4,4,5,5,4,3,4,4,4,4,4,4,4,0,0,0,0,2,0,0,False,True,3.9
9085,4,4,5,5,4,4,3,3,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9086,4,4,5,5,3,5,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
9087,3,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,52,2,0,False,True,2.09
9088,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,64,3,0,False,True,2.08
9089,3,4,2,2,3,2,2,3,2,2,3,2,3,0,0,0,0,33,1,0,True,True,2.69
9090,3,4,2,3,3,3,2,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
9091,2,2,2,3,2,2,3,2,2,2,2,2,2,0,0,0,0,54,1,0,True,True,2.1
9092,3,4,3,3,2,3,3,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
9093,4,3,4,4,3,3,5,4,4,4,4,4,4,3,0,0,0,6,0,0,False,True,3.96
9094,5,5,5,5,5,5,4,5,5,5,5,5,5,7,7,0,0,0,0,0,False,True,5.0
9095,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,50,0,0,False,True,2.1
9096,5,5,5,5,5,4,4,4,4,4,4,4,4,3,0,0,0,4,0,0,False,True,3.96
9097,4,5,4,5,4,3,4,4,4,4,4,4,4,2,1,0,0,5,0,0,False,True,3.97
9098,5,5,5,4,5,4,4,4,4,4,4,4,4,2,0,0,0,2,0,0,False,True,3.94
9099,5,4,4,5,5,5,5,5,5,5,5,5,5,7,7,0,0,0,0,0,False,True,5.0
9100,5,5,3,3,4,4,4,4,4,4,4,4,4,3,1,0,0,8,0,0,False,True,3.99
9101,4,4,3,4,3,3,3,3,3,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
9102,3,2,3,3,3,4,3,3,4,3,3,4,3,0,0,0,0,19,1,0,False,True,3.29
9103,4,3,3,3,2,3,4,3,3,4,3,3,4,0,0,0,0,12,1,0,False,True,3.29
9104,4,5,3,4,4,3,3,4,3,3,3,3,3,0,0,0,0,16,0,0,False,True,3.0
9105,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
9106,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,59,3,0,False,True,2.08
9107,3,3,3,2,2,5,3,2,4,3,3,3,3,0,0,0,0,28,1,0,False,True,3.0
9108,2,2,3,2,2,2,2,2,2,2,2,2,3,0,0,0,0,53,2,0,True,True,2.39
9109,4,2,4,4,2,4,3,3,4,3,3,4,3,0,0,0,0,17,0,0,False,True,3.3
9110,5,4,5,5,5,4,4,5,4,4,5,4,4,2,1,0,0,2,0,0,False,True,4.27
9111,4,3,4,4,4,4,3,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
9112,5,5,5,5,4,4,5,4,4,4,4,4,4,4,2,0,0,2,0,0,False,True,4.04
9114,5,5,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
9115,2,2,2,2,2,2,2,2,2,3,2,2,2,0,0,0,0,60,4,0,True,True,2.08
9116,4,4,4,4,3,4,3,3,4,3,3,4,3,0,0,0,0,11,0,0,False,True,3.3
9117,3,2,3,3,2,5,2,2,4,3,2,3,3,0,0,0,0,27,2,0,False,True,2.69
9118,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,65,2,0,False,True,2.09
9119,5,4,4,5,4,4,5,4,4,4,4,4,4,1,1,0,0,3,0,0,False,True,3.95
9120,5,5,5,5,5,5,5,5,5,5,5,5,5,10,8,5,2,0,0,0,False,True,5.0
9121,3,3,2,2,4,2,3,3,2,3,3,2,3,0,0,0,0,15,0,0,False,True,2.7
9122,3,4,3,4,3,3,3,2,3,3,3,3,3,0,0,0,0,32,0,0,False,True,3.0
9123,3,2,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,63,2,0,False,True,2.09
9124,3,3,2,3,4,2,3,3,3,3,3,3,3,1,0,0,0,29,0,0,False,True,3.02
9125,5,5,5,5,5,5,5,5,5,5,5,5,5,7,6,0,0,0,0,0,False,True,5.0
9126,3,3,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,54,3,0,False,True,2.08
9127,5,5,4,3,5,4,5,5,5,5,5,5,5,7,7,0,0,0,0,0,False,True,5.0
9128,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,63,1,0,False,True,2.1
9129,4,5,5,5,4,4,3,4,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
9130,3,3,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,24,1,0,False,True,3.0
9131,4,4,3,3,3,5,3,4,4,4,4,4,4,0,0,0,0,8,0,0,False,True,3.9
9132,3,2,3,3,3,5,2,3,4,3,3,3,3,0,0,0,0,13,0,0,True,True,3.0
9133,4,4,4,4,3,3,3,3,3,3,3,3,3,1,0,0,0,21,1,0,False,True,3.02
9134,3,4,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,58,5,0,True,True,2.08
9135,5,5,5,5,4,4,5,4,4,4,4,4,4,2,1,0,0,4,0,0,False,True,3.97
9136,3,4,3,3,3,3,2,3,3,2,3,3,3,1,0,0,0,28,1,0,False,True,3.02
9137,4,3,4,4,3,5,3,4,4,4,4,4,4,1,1,0,0,4,0,0,False,True,3.95
9139,3,3,4,4,2,3,3,2,3,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
9140,3,2,3,3,2,2,4,3,3,3,3,3,3,0,0,0,0,32,3,0,False,True,2.99
9141,5,5,4,4,5,5,5,5,5,5,5,5,5,7,6,0,0,0,0,0,False,True,5.0
9142,5,5,5,5,4,5,5,5,5,5,5,5,5,7,4,0,0,0,0,0,False,True,5.0
9143,5,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,4,1,0,False,True,3.9
9144,5,5,5,5,5,5,4,5,5,5,5,5,5,8,5,3,0,0,0,0,False,True,5.0
9145,3,3,2,2,2,2,3,2,2,2,2,2,2,0,0,0,0,51,2,0,False,True,2.09
9146,3,4,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,58,2,0,False,True,2.09
9147,4,4,3,4,4,4,3,4,4,4,4,4,4,0,0,0,0,1,0,0,False,True,3.9
9148,4,5,3,3,4,3,3,4,3,3,4,3,3,0,0,0,0,10,0,0,False,True,3.3
9149,3,3,4,4,2,3,3,3,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9150,3,2,3,3,2,4,2,3,3,3,3,3,3,1,0,0,0,25,0,0,False,True,3.02
9151,3,2,4,3,3,3,2,3,3,2,3,3,2,0,0,0,0,25,1,0,False,True,2.69
9152,3,3,2,3,4,3,2,3,3,2,3,3,2,0,0,0,0,24,0,0,False,True,2.7
9153,3,3,4,3,3,3,2,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
9154,3,4,2,3,3,2,3,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9155,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9156,3,4,4,3,3,4,3,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9157,4,4,5,5,3,4,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
9158,5,4,5,4,5,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
9159,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,0,0,0,0,0,False,True,5.0
9160,2,2,4,2,2,3,2,2,2,2,2,2,2,0,0,0,0,55,3,0,False,True,2.08
9161,4,4,4,4,3,3,4,3,3,4,3,3,4,0,0,0,0,11,0,0,False,True,3.3
9162,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,0,0,0,0,0,False,True,5.0
9163,3,3,3,2,3,2,2,2,2,2,2,2,2,0,0,0,0,52,2,0,False,True,2.09
9164,4,3,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9166,3,4,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9167,3,4,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,58,3,0,False,True,2.08
9168,4,4,3,4,4,4,3,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
9169,4,3,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
9170,2,2,3,3,2,3,2,2,2,3,2,2,3,0,0,0,0,58,4,0,False,True,2.38
9171,3,2,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,61,4,0,False,True,2.08
9172,4,3,4,4,3,4,3,3,3,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
9173,4,3,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
9174,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,60,7,0,True,True,2.06
9175,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,46,4,0,True,True,2.1
9176,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9177,5,5,5,5,5,4,4,4,4,4,4,4,4,2,0,0,0,2,0,0,False,True,3.94
9178,5,5,4,5,5,4,5,5,5,5,5,5,5,6,6,0,0,0,0,0,False,True,5.0
9179,5,5,4,5,4,4,5,4,4,4,4,4,4,0,0,0,0,3,0,0,False,True,3.9
9180,5,4,5,4,3,5,4,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9181,4,4,3,4,3,4,3,3,3,3,3,3,3,1,0,0,0,21,0,0,False,True,3.02
9182,4,4,3,4,3,3,4,3,3,4,3,3,4,0,0,0,0,7,0,0,False,True,3.3
9183,5,4,5,5,4,4,4,4,4,4,4,4,4,2,0,0,0,3,0,0,False,True,3.94
9184,4,5,5,4,2,5,4,3,4,4,3,4,4,1,0,0,0,10,0,0,False,True,3.62
9185,3,5,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,19,0,0,False,True,3.02
9186,4,4,4,4,4,3,3,4,3,3,4,3,3,0,0,0,0,12,0,0,False,True,3.3
9187,4,4,4,4,4,5,4,4,5,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
9188,3,2,3,4,2,2,2,2,2,2,2,2,2,0,0,0,0,48,5,0,False,True,2.08
9189,4,4,4,3,3,3,5,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9190,4,3,4,4,3,3,4,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9191,3,4,3,3,3,4,3,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
9192,3,4,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,64,6,0,True,True,2.07
9193,3,3,3,3,3,2,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
9194,3,4,2,2,3,2,3,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
9195,3,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,55,3,0,False,True,2.08
9196,3,2,3,4,3,2,2,2,3,2,2,2,2,0,0,0,0,70,2,0,True,True,2.09
9197,3,4,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,54,0,0,True,True,2.1
9199,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,20,1,0,False,True,3.0
9200,2,3,2,3,3,2,3,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
9201,4,3,4,3,3,3,3,3,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9202,4,3,3,3,3,3,2,3,3,3,3,3,3,0,0,0,0,24,2,0,False,True,2.99
9203,3,3,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,60,1,0,False,True,2.1
9204,3,3,2,2,3,2,3,3,2,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9205,4,3,3,4,3,3,4,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9206,4,4,3,3,4,4,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9207,4,4,4,3,4,3,3,3,3,3,3,3,3,0,0,0,0,18,0,0,False,True,3.0
9208,4,3,4,4,3,4,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9209,3,3,3,3,3,2,4,3,2,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9210,4,4,4,4,4,3,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
9211,4,5,5,4,4,5,3,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9212,3,4,2,3,3,3,2,3,3,3,3,3,3,0,0,0,0,33,0,0,False,True,3.0
9213,3,5,3,4,3,2,3,3,3,3,3,3,3,0,0,0,0,32,2,0,False,True,2.99
9214,3,4,4,4,2,2,2,2,2,2,3,2,2,0,0,0,0,67,1,0,True,True,2.4
9215,3,4,2,2,3,3,3,3,3,3,4,4,3,2,0,0,0,13,1,0,True,True,3.63
9216,4,4,4,4,3,3,4,3,3,3,3,3,3,0,0,0,0,29,0,0,False,True,3.0
9217,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
9218,3,2,3,2,2,3,2,2,2,2,2,2,2,1,0,0,0,65,5,0,False,True,2.1
9219,3,2,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,74,1,0,True,True,2.1
9220,3,4,3,3,3,2,3,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
9221,4,3,3,4,4,4,3,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
9222,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,59,8,0,False,True,2.06
9223,4,4,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
9224,4,4,4,4,3,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
9225,3,4,3,3,3,2,2,3,2,2,3,2,2,0,0,0,0,64,2,0,False,True,2.39
9226,4,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,37,1,0,False,True,3.0
9227,2,2,2,2,2,2,2,2,3,2,2,2,2,0,0,0,0,63,3,0,False,True,2.08
9228,3,3,3,3,2,2,4,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
9229,5,5,5,4,4,4,4,4,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9230,5,5,5,5,5,4,5,5,5,5,5,5,5,7,6,0,0,0,0,0,False,True,5.0
9231,5,4,5,5,4,5,4,4,4,4,4,4,4,3,1,0,0,3,0,0,False,True,3.99
9232,4,4,4,5,3,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
9233,3,4,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,68,4,0,True,True,2.08
9234,3,5,3,3,4,3,3,3,3,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
9235,3,2,3,3,3,4,3,3,3,3,3,3,3,0,0,0,0,19,1,0,False,True,3.0
9236,3,3,3,3,3,3,2,3,3,2,3,3,2,0,0,0,0,25,1,0,False,True,2.69
9237,4,4,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
9238,3,2,3,3,2,3,2,2,3,2,2,3,2,0,0,0,0,63,4,0,False,True,2.38
9239,4,4,5,5,4,4,3,4,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9240,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9241,5,4,5,4,3,5,4,4,4,4,4,4,4,2,2,0,0,3,0,0,False,True,4.0
9242,4,5,3,4,4,5,3,4,4,4,4,4,4,0,0,0,0,8,0,0,False,True,3.9
9243,3,2,3,3,2,4,3,3,3,3,3,3,3,1,0,0,0,31,0,0,False,True,3.02
9244,5,5,5,5,5,4,5,5,5,5,5,5,5,9,8,6,0,0,0,0,False,True,5.0
9245,3,4,2,3,3,2,3,3,3,3,3,3,3,0,0,0,0,40,0,0,False,True,3.0
9246,5,4,5,4,3,5,4,4,5,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9247,3,3,4,3,3,2,3,3,2,3,3,2,3,0,0,0,0,33,3,0,False,True,2.69
9248,5,5,4,5,4,4,5,4,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
9249,3,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,82,6,0,False,True,2.07
9250,5,5,5,5,5,4,5,5,5,5,5,5,5,6,4,0,0,1,0,0,False,True,5.0
