id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,retake,passed_year1,year1_overall
9228,4,2,3,4,3,3,3,0,0,0,0,29,2,0,False,True,3
9229,5,4,4,4,4,5,5,4,2,2,1,0,0,0,False,True,5
9230,3,2,3,3,2,3,3,0,0,0,0,33,4,0,False,True,3
9231,5,5,5,5,4,4,5,1,0,0,0,1,0,0,False,True,4
9232,2,3,2,2,2,2,2,0,0,0,0,49,3,0,False,True,2
9233,3,5,4,4,3,3,4,2,0,0,0,22,0,0,False,True,3
9234,5,5,4,5,4,4,5,1,0,0,0,0,0,0,False,True,4
9235,2,2,2,2,2,2,2,0,0,0,0,123,13,1,True,True,2
9236,3,3,2,3,4,2,3,0,0,0,0,24,0,0,False,True,3
9237,3,3,3,3,3,3,2,0,0,0,0,82,3,0,False,True,3
9238,4,3,4,5,2,4,4,0,0,0,0,13,0,0,False,True,3
9239,2,2,3,3,2,2,2,0,0,0,0,59,2,0,False,True,2
9240,2,2,2,2,2,2,2,0,0,0,0,131,12,1,False,True,2
9241,3,3,3,3,2,2,2,0,0,0,0,34,0,0,False,True,2
9242,2,2,2,2,2,2,2,0,0,0,0,144,17,1,True,True,2
9243,5,4,4,4,4,5,5,3,1,1,0,0,0,0,False,True,5
9244,2,3,2,2,2,2,2,0,0,0,0,129,17,1,True,True,2
9245,4,5,3,4,3,3,4,1,0,0,0,4,0,0,False,True,3
9246,5,5,4,4,5,4,5,2,0,0,0,7,0,0,False,True,5
9247,3,2,3,2,3,3,3,0,0,0,0,19,0,0,False,True,3
9248,5,4,5,5,4,4,5,4,1,1,0,1,0,0,False,True,4
9249,5,5,4,4,5,5,4,3,0,0,0,1,0,0,False,True,5
9250,4,3,3,3,3,3,5,0,0,0,0,3,0,0,False,True,4
9251,4,3,4,4,3,4,3,0,0,0,0,37,2,0,False,True,3
9252,5,5,5,5,5,5,4,6,1,0,0,1,0,0,False,True,5
9253,2,3,2,3,2,2,2,0,0,0,0,125,9,0,False,True,2
9254,3,3,3,3,2,2,2,1,0,0,0,77,3,0,False,True,2
9255,3,4,3,3,3,3,2,0,0,0,0,24,0,0,False,True,3
9256,2,2,2,3,2,2,2,0,0,0,0,58,5,0,True,True,2
9257,3,2,3,4,3,3,3,0,0,0,0,13,0,0,False,True,3
9258,3,5,3,3,3,2,3,0,0,0,0,36,0,0,False,True,3
9259,4,3,4,5,4,4,4,0,0,0,0,1,0,0,False,True,4
9260,2,3,2,2,2,2,2,0,0,0,0,139,9,0,False,True,2
9261,2,4,3,3,2,2,2,0,0,0,0,148,23,2,False,True,2
9262,4,4,3,4,4,3,4,0,0,0,0,3,0,0,False,True,4
9263,2,3,2,2,3,2,2,0,0,0,0,92,5,0,False,True,2
9264,2,3,2,3,3,2,2,0,0,0,0,133,17,1,False,True,2
9265,3,2,4,3,2,3,3,0,0,0,0,58,5,0,False,True,3
9266,2,2,2,3,2,3,2,0,0,0,0,115,11,1,False,True,2
9267,3,2,4,4,3,3,3,0,0,0,0,13,0,0,False,True,3
9268,4,3,3,4,3,3,4,0,0,0,0,9,0,0,False,True,3
9269,2,2,2,2,2,2,2,0,0,0,0,123,11,1,False,True,2
9270,2,2,2,3,2,2,2,0,0,0,0,78,11,1,False,True,2
9271,5,5,4,5,4,5,4,0,0,0,0,0,0,0,False,True,4
9272,2,2,2,2,1,2,1,0,0,0,0,146,23,2,True,False,1
9273,3,2,3,3,2,3,3,1,0,0,0,89,8,0,False,True,3
9274,3,4,4,4,3,3,3,0,0,0,0,38,1,0,False,True,3
9275,2,3,2,3,2,2,3,1,0,0,0,77,7,0,False,True,2
9276,4,4,2,4,3,3,3,0,0,0,0,10,0,0,False,True,3
9277,5,4,5,5,4,5,5,2,0,0,0,2,0,0,False,True,5
9278,2,3,2,3,2,2,3,1,0,0,0,34,0,0,True,True,2
9279,3,5,3,3,4,3,3,0,0,0,0,3,0,0,False,True,3
9280,2,2,3,3,2,2,2,0,0,0,0,50,1,0,False,True,2
9281,2,3,2,2,2,2,2,0,0,0,0,72,4,0,False,True,2
9282,2,3,2,2,3,2,2,0,0,0,0,65,4,0,True,True,2
9283,3,2,3,3,2,3,3,0,0,0,0,30,0,0,False,True,3
9284,5,4,4,4,4,4,5,0,0,0,0,17,0,0,False,True,4
9285,2,3,2,2,2,2,2,1,0,0,0,74,4,0,False,True,2
9286,3,4,3,4,3,3,3,0,0,0,0,4,0,0,False,True,3
9287,2,2,2,2,2,2,2,0,0,0,0,136,23,2,True,True,2
9288,5,3,5,5,4,4,4,0,0,0,0,6,0,0,False,True,4
9289,3,5,4,3,4,3,3,0,0,0,0,11,1,0,False,True,3
9290,4,5,4,5,5,4,5,3,0,0,0,1,0,0,False,True,5
9291,5,5,4,5,4,4,5,1,0,0,0,0,0,0,False,True,4
9292,2,2,2,2,2,2,2,0,0,0,0,91,9,0,False,True,2
9293,4,3,4,4,4,4,3,3,0,0,0,27,0,0,False,True,4
9294,4,3,3,4,3,4,3,1,0,0,0,2,0,0,False,True,3
9295,4,2,3,3,3,4,3,0,0,0,0,1,0,0,False,True,3
9296,3,5,2,2,3,2,3,0,0,0,0,10,0,0,False,True,3
9297,4,2,3,4,3,4,4,0,0,0,0,7,0,0,False,True,4
9298,3,2,3,4,3,4,3,0,0,0,0,43,0,0,False,True,3
9299,3,2,3,3,2,3,3,0,0,0,0,29,1,0,False,True,3
9300,4,4,4,4,4,5,4,1,0,0,0,2,0,0,False,True,4
9301,4,2,3,3,3,4,3,0,0,0,0,10,0,0,False,True,3
9302,3,5,2,3,4,3,3,1,0,0,0,6,0,0,False,True,3
9303,4,5,3,3,4,3,3,0,0,0,0,3,0,0,False,True,3
9304,2,2,2,2,2,2,2,0,0,0,0,139,18,1,False,True,2
9305,4,2,3,5,3,4,4,0,0,0,0,4,0,0,False,True,4
9306,3,3,3,2,3,3,3,0,0,0,0,46,2,0,False,True,3
9307,4,3,4,4,3,4,3,0,0,0,0,4,0,0,False,True,3
9308,3,2,3,3,2,1,3,0,0,0,0,40,1,0,True,False,2
9309,4,3,4,5,3,4,4,1,0,0,0,1,0,0,False,True,4
9310,2,2,2,2,2,2,2,0,0,0,0,102,13,1,True,True,2
9311,5,4,5,5,4,4,5,4,1,1,0,0,0,0,False,True,4
9312,2,2,2,2,2,2,2,0,0,0,0,80,6,0,False,True,2
9313,3,2,3,3,2,3,2,0,0,0,0,37,0,0,True,True,2
9314,4,5,3,4,4,5,4,1,0,0,0,4,0,0,False,True,4
9315,4,3,3,4,3,4,3,0,0,0,0,8,0,0,False,True,3
9316,4,3,4,4,3,3,4,0,0,0,0,2,0,0,False,True,3
9317,3,5,4,3,4,4,3,0,0,0,0,20,0,0,False,True,4
9318,3,2,3,3,3,3,3,0,0,0,0,34,0,0,False,True,3
9319,3,3,3,3,3,2,2,0,0,0,0,143,24,2,True,True,2
9320,2,2,2,3,2,2,2,0,0,0,0,119,5,0,False,True,2
9321,4,5,4,5,4,4,4,1,1,0,0,12,0,0,False,True,4
9322,3,5,3,3,4,3,2,0,0,0,0,20,0,0,False,True,3
9323,3,3,4,4,2,3,4,0,0,0,0,32,1,0,False,True,3
9324,2,3,3,3,3,2,2,0,0,0,0,85,5,0,False,True,2
9325,2,2,2,2,2,2,2,0,0,0,0,126,10,1,False,True,2
9326,2,2,2,2,1,2,2,0,0,0,0,158,18,1,True,False,2
9327,5,4,5,5,5,4,4,2,0,0,0,2,0,0,False,True,4
9328,3,2,4,4,2,3,4,0,0,0,0,30,0,0,False,True,3
9329,4,3,3,4,3,4,4,0,0,0,0,3,0,0,False,True,4
9330,2,2,2,2,2,2,2,0,0,0,0,117,9,0,True,True,2
9331,3,2,4,3,2,3,2,0,0,0,0,26,2,0,False,True,2
9332,3,2,3,4,3,3,3,0,0,0,0,7,0,0,False,True,3
9333,2,2,2,2,2,2,2,0,0,0,0,139,13,1,False,True,2
9334,2,2,2,2,2,2,2,0,0,0,0,69,3,0,False,True,2
9335,4,2,3,4,3,4,3,0,0,0,0,9,0,0,False,True,3
9336,3,5,3,4,3,3,3,0,0,0,0,39,0,0,False,True,3
9337,4,3,4,4,4,4,4,1,0,0,0,6,0,0,False,True,4
9338,3,3,3,3,3,3,3,0,0,0,0,12,1,0,False,True,3
9339,4,4,3,4,4,3,4,0,0,0,0,22,0,0,False,True,4
9340,3,3,4,4,2,3,3,0,0,0,0,71,5,0,False,True,3
9341,2,3,2,2,2,1,2,0,0,0,0,142,9,0,True,False,2
9342,3,3,3,3,3,2,3,0,0,0,0,67,6,0,False,True,3
9343,3,2,3,3,3,2,3,0,0,0,0,54,3,0,False,True,3
9344,5,4,4,5,4,5,5,1,0,0,0,0,0,0,False,True,5
9345,4,2,3,4,3,2,3,0,0,0,0,35,0,0,False,True,3
9346,3,2,3,2,3,3,3,0,0,0,0,35,1,0,False,True,3
9347,3,2,3,3,3,3,3,0,0,0,0,9,1,0,False,True,3
9348,3,2,3,2,3,2,3,0,0,0,0,53,3,0,False,True,3
9349,3,2,3,3,3,3,3,0,0,0,0,38,3,0,False,True,3
9350,3,2,4,4,2,3,3,0,0,0,0,83,7,0,False,True,3
9351,2,3,2,2,3,2,2,0,0,0,0,69,7,0,False,True,2
9352,3,4,4,4,3,3,3,0,0,0,0,37,2,0,False,True,3
9353,2,2,2,2,2,2,2,0,0,0,0,119,15,1,False,True,2
9354,4,4,3,3,4,3,4,0,0,0,0,7,0,0,False,True,4
9355,3,3,4,4,2,3,3,0,0,0,0,32,2,0,False,True,3
9356,4,4,3,5,3,3,4,0,0,0,0,34,0,0,False,True,3
9357,4,3,3,3,2,4,3,0,0,0,0,43,0,0,False,True,3
9358,3,4,3,4,3,3,3,0,0,0,0,17,0,0,False,True,3
9359,3,2,3,3,2,4,3,0,0,0,0,15,0,0,False,True,3
9360,5,5,4,5,5,4,5,6,1,0,0,1,0,0,False,True,5
9361,5,4,4,4,4,4,4,1,0,0,0,4,0,0,False,True,4
9362,3,4,3,3,2,3,2,0,0,0,0,49,1,0,False,True,2
9363,2,5,2,2,3,2,2,0,0,0,0,30,1,0,False,True,2
9364,4,3,3,5,2,4,3,0,0,0,0,30,0,0,False,True,3
9365,2,2,2,2,2,2,2,0,0,0,0,43,1,0,False,True,2
9366,2,2,3,3,2,3,2,1,0,0,0,38,1,0,False,True,2
9367,3,2,3,3,3,3,2,0,0,0,0,12,0,0,False,True,3
9368,2,3,2,2,2,2,2,0,0,0,0,128,15,1,True,True,2
9369,3,2,3,4,3,4,3,0,0,0,0,27,1,0,False,True,3
9370,3,4,4,4,3,3,3,0,0,0,0,39,2,0,False,True,3
9371,4,2,3,4,3,3,4,0,0,0,0,17,0,0,False,True,3
9372,3,2,3,3,3,4,3,0,0,0,0,38,0,0,False,True,3
9373,5,4,4,5,5,4,4,2,1,0,0,5,0,0,False,True,4
9374,2,2,2,3,2,2,2,0,0,0,0,130,15,1,False,True,2
9375,4,2,3,3,3,4,4,1,0,0,0,15,0,0,False,True,4
9376,3,5,3,3,4,2,3,1,0,0,0,21,0,0,False,True,3
9377,2,3,2,2,1,1,2,0,0,0,0,140,17,1,True,False,1
9378,5,4,5,5,4,5,5,3,0,0,0,0,0,0,False,True,5
9379,4,4,3,4,4,4,3,1,1,0,0,8,0,0,False,True,4
9380,5,4,5,5,4,5,5,3,0,0,0,0,0,0,False,True,5
9381,2,2,2,2,2,2,2,0,0,0,0,138,11,1,False,True,2
9382,4,3,4,4,3,3,4,0,0,0,0,17,1,0,False,True,3
9383,2,3,2,3,3,2,2,0,0,0,0,119,9,0,False,True,2
9384,5,4,5,5,4,5,5,1,1,1,0,4,0,0,False,True,5
9385,3,5,4,4,3,4,3,0,0,0,0,39,0,0,False,True,3
9386,3,4,4,4,3,4,3,0,0,0,0,9,0,0,False,True,3
9387,4,3,3,4,3,4,4,1,0,0,0,11,0,0,False,True,4
9388,2,2,2,2,2,2,2,0,0,0,0,116,5,0,False,True,2
9389,2,2,2,2,2,1,2,0,0,0,0,68,6,0,True,False,2
9390,2,2,2,2,2,2,2,0,0,0,0,117,15,1,True,True,2
9391,5,3,5,5,4,5,5,0,0,0,0,1,0,0,False,True,4
9392,5,4,4,5,4,5,4,2,0,0,0,1,0,0,False,True,4
9393,4,4,4,5,4,4,3,1,0,0,0,6,0,0,False,True,4
9394,3,2,4,4,2,3,2,0,0,0,0,37,1,0,False,True,2
9395,4,4,4,5,4,4,3,0,0,0,0,5,0,0,False,True,4
9396,3,3,3,3,3,2,3,0,0,0,0,30,1,0,False,True,3
9397,5,4,5,5,4,4,5,3,1,0,0,2,0,0,False,True,4
9398,5,4,5,5,5,5,5,6,0,0,0,1,0,0,False,True,5
9399,2,2,2,3,2,1,1,0,0,0,0,127,20,2,True,False,1
9400,3,2,3,3,3,2,3,1,0,0,0,84,4,0,False,True,3
9401,2,3,2,2,2,2,2,0,0,0,0,125,14,1,True,True,2
9402,5,4,5,5,4,4,5,0,0,0,0,2,0,0,False,True,4
9403,2,5,2,3,3,2,2,0,0,0,0,26,0,0,False,True,2
9404,4,3,3,4,3,3,4,0,0,0,0,6,0,0,False,True,3
9405,4,3,3,4,4,4,3,0,0,0,0,4,0,0,False,True,4
9406,3,4,3,3,3,2,3,0,0,0,0,37,1,0,False,True,3
9407,5,5,5,5,5,5,4,4,1,0,0,2,0,0,False,True,5
9408,3,4,3,3,3,3,3,0,0,0,0,13,0,0,False,True,3
9409,5,5,5,5,5,5,4,7,1,0,0,0,0,0,False,True,5
9410,5,2,5,5,4,5,5,1,0,0,0,1,0,0,False,True,5
9411,3,2,4,4,2,4,3,1,0,0,0,6,0,0,False,True,3
9412,3,3,3,4,3,4,3,0,0,0,0,30,0,0,False,True,3
9413,5,3,4,5,4,4,5,0,0,0,0,0,0,0,False,True,4
9414,3,4,3,3,3,3,3,0,0,0,0,33,1,0,False,True,3
9415,3,5,3,4,4,4,3,0,0,0,0,7,1,0,False,True,4
9416,3,3,2,3,3,2,3,0,0,0,0,54,1,0,False,True,3
9417,3,2,2,3,3,2,2,0,0,0,0,29,0,0,False,True,2
9418,4,2,4,4,3,4,3,1,0,0,0,3,0,0,False,True,3
9419,4,4,3,4,3,4,4,0,0,0,0,27,0,0,False,True,4
9420,2,2,2,2,2,2,2,0,0,0,0,72,4,0,False,True,2
9421,3,3,4,3,2,3,2,0,0,0,0,120,6,0,False,True,2
9422,3,2,3,3,3,3,3,0,0,0,0,19,0,0,False,True,3
9423,4,3,4,5,4,4,4,0,0,0,0,4,0,0,False,True,4
9424,4,3,3,4,4,3,4,0,0,0,0,17,1,0,False,True,4
9425,2,3,2,2,2,2,2,0,0,0,0,142,12,1,True,True,2
9426,3,3,3,4,3,2,3,0,0,0,0,76,1,0,False,True,3
9427,4,4,3,4,4,3,3,0,0,0,0,9,0,0,False,True,3
9428,4,5,4,4,4,4,4,3,0,0,0,2,1,0,False,True,4
9429,3,3,3,3,3,3,3,0,0,0,0,57,1,0,False,True,3
9430,5,5,4,5,5,4,4,2,0,0,0,1,0,0,False,True,4
9431,5,4,5,5,5,5,4,1,1,1,1,1,0,0,False,True,5
9432,2,3,2,3,2,2,2,0,0,0,0,122,12,1,True,True,2
9433,2,2,2,2,2,2,2,0,0,0,0,67,3,0,False,True,2
9434,3,2,3,3,2,3,3,0,0,0,0,56,1,0,False,True,3
9435,4,3,3,4,4,4,4,0,0,0,0,10,0,0,False,True,4
9436,3,2,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3
9437,3,2,3,3,3,3,2,0,0,0,0,94,2,0,False,True,3
9438,2,3,2,2,3,2,2,0,0,0,0,24,1,0,False,True,2
9439,5,4,4,5,4,5,5,4,1,1,0,1,0,0,False,True,5
9440,2,2,2,2,2,2,2,0,0,0,0,78,9,0,False,True,2
9441,3,3,4,4,4,3,3,0,0,0,0,40,0,0,False,True,3
9442,2,2,2,3,2,2,1,0,0,0,0,124,8,0,True,False,2
9443,5,4,5,5,5,4,5,0,0,0,0,0,0,0,False,True,4
9444,3,3,3,2,3,3,3,0,0,0,0,15,1,0,False,True,3
9445,5,5,3,4,5,4,5,2,0,0,0,3,0,0,False,True,5
9446,3,4,3,3,3,2,3,1,0,0,0,96,5,0,False,True,3
9447,3,3,3,3,3,3,2,0,0,0,0,40,3,0,False,True,3
9448,4,3,3,3,4,3,3,0,0,0,0,18,0,0,False,True,3
9449,3,4,3,4,3,3,3,0,0,0,0,24,2,0,False,True,3
9450,5,4,4,5,4,5,5,2,1,1,0,0,0,0,False,True,5
9451,2,2,2,2,1,2,3,0,0,0,0,126,8,0,True,False,2
9452,2,2,2,2,2,2,2,0,0,0,0,153,30,3,True,True,2
9453,5,5,5,5,4,5,5,3,2,2,0,3,0,0,False,True,5
9454,3,2,4,4,3,3,3,0,0,0,0,21,0,0,False,True,3
9455,4,2,3,4,3,4,4,0,0,0,0,12,0,0,False,True,4
9456,3,4,3,3,3,3,4,0,0,0,0,17,0,0,False,True,3
9457,4,3,3,4,4,3,3,0,0,0,0,8,0,0,False,True,3
9458,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,4
9459,5,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,4
9460,4,4,4,5,3,4,5,1,0,0,0,3,0,0,False,True,4
9461,3,3,3,3,3,3,4,0,0,0,0,3,0,0,False,True,3
9462,5,5,4,5,4,4,5,2,0,0,0,4,0,0,False,True,4
9463,3,2,4,4,2,3,3,0,0,0,0,91,6,0,False,True,3
9464,2,2,2,2,2,2,2,0,0,0,0,123,11,1,False,True,2
9465,2,2,2,3,2,2,3,0,0,0,0,106,9,0,False,True,2
9466,2,2,2,3,2,2,2,0,0,0,0,62,6,0,False,True,2
9467,3,2,3,3,2,3,3,0,0,0,0,138,7,0,False,True,3
9468,5,5,5,5,4,5,5,5,1,0,0,2,0,0,False,True,5
9469,5,5,4,5,5,5,5,4,0,0,0,1,0,0,False,True,5
9470,4,2,3,4,3,4,4,0,0,0,0,3,0,0,False,True,4
9471,3,2,3,3,2,3,3,0,0,0,0,121,11,1,False,True,3
9472,5,4,3,4,5,5,4,3,2,1,0,0,0,0,False,True,5
9473,2,2,3,3,2,2,3,0,0,0,0,84,10,1,True,True,2
9474,4,5,3,4,4,3,4,0,0,0,0,16,0,0,False,True,4
9475,3,2,3,3,3,2,3,0,0,0,0,75,2,0,False,True,3
9476,3,4,4,4,3,3,3,0,0,0,0,18,1,0,False,True,3
9477,2,3,2,2,3,2,2,0,0,0,0,88,5,0,True,True,2
9478,4,4,3,3,4,4,4,0,0,0,0,0,0,0,False,True,4
9479,4,2,3,3,3,4,3,0,0,0,0,33,0,0,False,True,3
9480,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,4
9481,2,2,2,3,2,2,2,0,0,0,0,78,3,0,False,True,2
9482,3,2,3,3,3,2,3,0,0,0,0,37,1,0,False,True,3
9483,4,2,4,4,4,4,4,1,0,0,0,2,0,0,False,True,4
9484,4,2,4,4,3,3,3,0,0,0,0,30,0,0,False,True,3
9485,5,4,3,4,5,4,5,3,0,0,0,1,0,0,False,True,5
9486,2,3,2,2,2,2,2,0,0,0,0,126,12,1,False,True,2
9487,2,2,3,3,2,2,3,0,0,0,0,80,6,0,False,True,2
9488,4,3,3,4,3,3,4,0,0,0,0,6,0,0,False,True,3
9489,2,2,2,2,2,2,2,0,0,0,0,80,4,0,True,True,2
9490,3,2,3,4,2,3,3,0,0,0,0,24,0,0,False,True,3
9491,2,3,3,3,2,2,2,0,0,0,0,75,3,0,False,True,2
9492,2,3,2,3,2,2,2,0,0,0,0,139,14,1,True,True,2
9493,4,5,3,4,4,4,4,0,0,0,0,6,0,0,False,True,4
9494,4,2,3,4,3,3,4,1,0,0,0,31,0,0,False,True,3
9495,4,4,4,5,4,4,4,0,0,0,0,3,0,0,False,True,4
9496,5,4,4,4,3,4,4,2,0,0,0,6,0,0,False,True,4
9497,2,3,2,2,2,2,2,0,0,0,0,148,16,1,True,True,2
9498,3,2,3,3,2,4,3,1,0,0,0,17,1,0,False,True,3
9499,4,3,3,4,4,3,4,0,0,0,0,10,0,0,False,True,4
9500,3,5,4,3,3,2,3,0,0,0,0,40,2,0,False,True,3
9501,2,2,2,2,2,2,2,0,0,0,0,79,4,0,False,True,2
9502,2,2,2,2,1,1,2,0,0,0,0,159,30,3,True,False,1
9503,4,3,4,4,5,4,4,0,0,0,0,3,0,0,False,True,4
9504,5,3,5,5,4,5,5,0,0,0,0,4,0,0,False,True,4
9505,4,5,4,5,5,4,3,0,0,0,0,2,0,0,False,True,4
9506,3,2,3,3,3,3,3,0,0,0,0,40,1,0,False,True,3
9507,3,2,3,3,2,3,3,0,0,0,0,128,13,1,False,True,3
9508,3,3,2,3,3,3,3,1,0,0,0,23,0,0,False,True,3
9509,2,3,2,2,2,2,2,0,0,0,0,139,14,1,True,True,2
9510,3,3,3,3,3,3,3,0,0,0,0,8,0,0,False,True,3
9511,5,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,4
9512,4,2,3,4,3,3,4,0,0,0,0,3,0,0,False,True,3
9513,5,5,4,5,4,4,4,1,0,0,0,6,0,0,False,True,4
9514,5,5,5,4,5,5,5,7,3,2,0,0,0,0,False,True,5
9515,3,4,3,3,3,3,3,0,0,0,0,12,0,0,False,True,3
9516,4,3,3,4,4,4,4,0,0,0,0,3,0,0,False,True,4
9517,5,4,5,5,4,4,5,4,1,1,0,0,0,0,False,True,4
9518,3,4,3,3,3,2,2,0,0,0,0,78,2,0,False,True,2
9519,5,5,4,5,5,5,4,1,0,0,0,0,0,0,False,True,5
9520,3,3,3,3,2,3,3,0,0,0,0,42,0,0,False,True,3
9521,2,3,3,3,2,2,2,0,0,0,0,123,13,1,True,True,2
9522,3,4,3,4,3,3,3,0,0,0,0,33,0,0,False,True,3
9523,3,5,3,3,3,4,3,1,0,0,0,39,0,0,False,True,3
9524,3,3,4,4,2,3,2,0,0,0,0,24,2,0,False,True,2
9525,3,2,3,3,3,3,3,0,0,0,0,37,2,0,False,True,3
9526,5,4,4,4,5,5,5,5,0,0,0,2,0,0,False,True,5
9527,5,5,4,4,5,4,4,3,1,0,0,11,0,0,False,True,4
9528,3,2,4,3,2,3,2,0,0,0,0,147,9,0,False,True,2
9529,3,2,3,3,2,4,3,0,0,0,0,19,1,0,False,True,3
9530,5,5,4,4,5,5,5,7,3,2,0,0,0,0,False,True,5
9531,3,5,2,3,3,2,2,0,0,0,0,80,2,0,False,True,2
9532,3,2,3,4,3,3,3,0,0,0,0,38,0,0,False,True,3
9533,4,3,3,4,3,5,4,0,0,0,0,0,0,0,False,True,4
9534,2,2,2,3,2,2,2,0,0,0,0,63,4,0,False,True,2
9535,4,3,3,4,3,4,4,1,0,0,0,2,0,0,False,True,4
9536,3,2,4,4,2,3,4,0,0,0,0,30,2,0,False,True,3
9537,5,5,4,4,5,5,4,0,0,0,0,5,0,0,False,True,4
9538,2,2,2,2,2,2,2,0,0,0,0,87,3,0,False,True,2
9539,4,4,3,3,3,3,4,0,0,0,0,39,2,0,False,True,3
9540,2,4,2,2,3,2,2,0,0,0,0,38,2,0,False,True,2
9541,4,2,3,4,3,3,4,0,0,0,0,3,0,0,False,True,3
9542,4,4,3,3,4,3,3,1,0,0,0,2,0,0,False,True,3
9543,3,2,2,3,3,2,3,0,0,0,0,23,1,0,False,True,3
9544,5,4,3,4,5,4,4,1,0,0,0,4,0,0,False,True,4
9545,4,3,4,4,3,4,3,0,0,0,0,30,0,0,False,True,3
9546,4,4,3,4,4,4,4,1,0,0,0,1,0,0,False,True,4
9547,3,4,4,4,3,3,3,0,0,0,0,14,0,0,False,True,3
9548,3,5,3,4,3,2,3,1,0,0,0,21,1,0,False,True,3
9549,4,3,3,4,2,4,3,0,0,0,0,15,0,0,False,True,3
9550,5,4,4,5,4,4,4,2,0,0,0,5,0,0,False,True,4
9551,2,2,2,2,2,2,2,0,0,0,0,74,3,0,False,True,2
9552,2,2,2,2,2,2,2,0,0,0,0,85,12,1,True,True,2
9553,4,4,4,4,4,3,3,1,0,0,0,1,0,0,False,True,3
9554,2,2,2,2,2,2,2,0,0,0,0,115,8,0,False,True,2
9555,4,4,4,5,4,4,5,0,0,0,0,10,0,0,False,True,4
9556,2,2,2,2,2,2,2,0,0,0,0,128,13,1,True,True,2
9557,4,5,4,5,4,4,4,0,0,0,0,1,0,0,False,True,4
9558,3,2,4,4,3,3,3,0,0,0,0,22,1,0,False,True,3
9559,3,2,4,2,3,3,3,1,0,0,0,39,1,0,False,True,3
9560,3,4,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3
9561,3,4,4,3,3,3,3,0,0,0,0,13,1,0,False,True,3
9562,2,2,2,2,2,2,1,0,0,0,0,163,25,2,True,False,2
9563,4,4,4,5,4,4,4,0,0,0,0,2,0,0,False,True,4
9564,4,4,3,4,4,3,4,1,0,0,0,2,0,0,False,True,4
9565,4,3,4,4,3,4,4,2,0,0,0,14,0,0,False,True,4
9566,4,4,3,4,4,4,4,1,0,0,0,4,0,0,False,True,4
9567,4,5,3,3,4,4,3,1,0,0,0,2,0,0,False,True,4
9568,2,3,2,2,2,2,2,0,0,0,0,169,12,1,True,True,2
9569,2,2,2,2,2,2,2,0,0,0,0,145,11,1,False,True,2
9570,4,3,3,4,3,4,3,0,0,0,0,9,0,0,False,True,3
9571,4,5,3,3,4,4,4,0,0,0,0,4,0,0,False,True,4
9572,5,5,5,5,5,5,4,5,1,0,0,1,0,0,False,True,5
9573,5,4,4,5,5,4,4,2,1,0,0,0,0,0,False,True,4
9574,5,4,4,4,4,5,4,2,0,0,0,1,0,0,False,True,4
9575,4,4,3,3,3,3,3,0,0,0,0,32,0,0,False,True,3
9576,2,2,2,2,2,2,2,0,0,0,0,132,15,1,False,True,2
9577,4,4,3,3,3,3,5,1,0,0,0,5,0,0,False,True,4
9578,3,4,3,3,4,3,3,0,0,0,0,2,0,0,False,True,3
9579,5,5,4,4,4,4,5,1,0,0,0,2,0,0,False,True,4
9580,5,4,5,5,4,5,5,2,1,1,0,3,0,0,False,True,5
9581,2,2,2,3,2,2,2,0,0,0,0,124,8,0,False,True,2
9582,2,2,2,2,2,1,2,0,0,0,0,165,17,1,True,False,2
9583,2,3,2,2,1,2,2,0,0,0,0,125,21,2,True,False,2
9584,3,5,3,3,3,3,3,0,0,0,0,7,0,0,False,True,3
9585,4,4,4,4,2,5,4,1,0,0,0,10,0,0,False,True,4
9586,3,3,4,4,3,3,3,0,0,0,0,20,1,0,False,True,3
9587,3,2,3,3,2,3,2,0,0,0,0,49,3,0,False,True,2
9588,3,2,3,3,3,4,3,0,0,0,0,14,0,0,False,True,3
9589,2,2,2,2,2,2,2,0,0,0,0,105,3,0,False,True,2
9590,3,4,3,3,3,3,3,0,0,0,0,16,0,0,False,True,3
9591,3,3,3,4,3,3,3,0,0,0,0,30,1,0,False,True,3
9592,3,5,2,3,4,2,3,0,0,0,0,67,1,0,False,True,3
9593,3,2,2,3,3,2,2,0,0,0,0,56,5,0,False,True,2
9594,2,2,2,3,2,2,3,0,0,0,0,75,8,0,False,True,2
9595,2,2,2,2,2,2,1,0,0,0,0,85,4,0,True,False,2
9596,5,4,4,5,4,4,5,5,2,0,0,1,0,0,False,True,4
9597,2,2,2,2,2,2,2,0,0,0,0,148,13,1,False,True,2
9598,2,2,2,2,2,2,2,0,0,0,0,135,13,1,False,True,2
9599,3,3,3,4,2,3,3,0,0,0,0,45,1,0,False,True,3
9600,3,2,4,3,3,3,3,0,0,0,0,73,4,0,False,True,3
9601,4,4,3,4,4,4,4,2,0,0,0,1,0,0,False,True,4
9602,3,2,3,3,3,3,3,0,0,0,0,14,0,0,False,True,3
