id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,mat2,slo2,ang2,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,retake,passed_year2,year2_overall
8955,3,3,3,3,3,3,2,3,3,3,0,0,0,0,26,1,0,False,True,3.0
8956,5,4,4,5,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
8957,4,3,3,5,4,3,4,4,4,4,0,0,0,0,9,0,0,False,True,3.9
8958,3,5,2,3,4,3,2,3,3,3,0,0,0,0,17,1,0,False,True,3.0
8959,2,3,2,2,2,2,2,2,2,2,0,0,0,0,101,6,0,False,True,2.07
8960,3,3,4,4,4,3,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
8961,4,2,4,4,3,4,3,3,3,3,0,0,0,0,15,0,0,False,True,3.0
8962,4,3,4,4,3,4,3,3,3,3,0,0,0,0,14,0,0,False,True,3.0
8963,2,2,2,2,2,2,2,3,3,1,0,0,0,0,66,2,0,True,False,2.39
8964,3,2,3,3,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
8965,5,5,4,5,4,4,5,4,4,4,1,0,0,0,4,0,0,False,True,3.92
8966,3,4,3,3,3,3,2,3,3,3,0,0,0,0,23,1,0,False,True,3.0
8967,4,5,4,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
8968,3,3,2,3,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
8969,3,5,4,4,4,3,3,4,3,1,0,0,0,0,18,1,0,True,False,2.69
8970,3,3,3,3,3,4,3,3,3,3,1,0,0,0,31,1,0,False,True,3.02
8971,3,3,3,3,2,3,2,2,2,2,0,0,0,0,57,0,0,False,True,2.1
8972,4,3,4,5,3,3,4,3,3,3,0,0,0,0,27,1,0,False,True,3.0
8973,4,4,3,4,4,3,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
8974,3,4,4,4,3,3,3,3,3,3,0,0,0,0,31,1,0,False,True,3.0
8975,3,3,3,4,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
8976,5,5,4,4,5,4,3,5,4,4,3,0,0,0,1,0,0,False,True,4.26
8977,4,4,3,4,3,3,4,3,3,4,0,0,0,0,12,0,0,False,True,3.3
8978,4,2,4,4,3,4,4,4,4,4,1,1,0,0,5,0,0,False,True,3.95
8979,4,4,3,4,4,3,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
8980,3,2,3,2,2,2,3,2,2,2,0,0,0,0,94,4,0,False,True,2.08
8981,3,2,3,3,2,2,3,2,2,2,0,0,0,0,81,7,0,False,True,2.06
8982,5,5,5,5,5,5,5,5,5,5,7,4,3,1,0,0,0,False,True,5.0
8983,5,5,5,5,5,4,4,5,4,4,1,0,0,0,3,0,0,False,True,4.22
8984,2,3,2,2,3,2,2,2,2,2,0,0,0,0,90,6,0,False,True,2.07
8985,4,3,4,4,3,3,4,3,4,4,1,1,0,0,9,0,0,False,True,3.65
8986,3,2,3,2,2,3,2,2,3,2,0,0,0,0,64,2,0,False,True,2.39
8987,4,4,3,4,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
8988,3,2,3,4,3,3,4,3,3,3,1,0,0,0,19,0,0,False,True,3.02
8989,3,4,4,4,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
8990,5,5,4,5,5,5,5,5,5,5,5,1,1,0,0,0,0,False,True,4.96
8991,4,3,3,4,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
8992,3,4,3,3,3,2,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
8993,2,2,2,2,2,2,2,2,2,2,0,0,0,0,79,2,0,False,True,2.09
8994,3,5,3,3,3,4,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
8995,3,3,4,4,4,4,3,4,4,4,0,0,0,0,4,0,0,False,True,3.9
8996,3,4,3,3,3,3,2,3,3,3,1,0,0,0,23,0,0,False,True,3.02
8997,4,3,3,4,2,4,3,3,4,3,0,0,0,0,15,1,0,False,True,3.29
8998,5,5,4,4,5,5,4,5,5,5,5,2,2,0,0,0,0,False,True,5.0
8999,3,2,3,3,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
9000,2,2,2,2,2,2,2,2,3,2,0,0,0,0,106,5,0,True,True,2.38
9001,4,2,3,4,3,3,4,3,3,3,0,0,0,0,28,1,0,False,True,3.0
9002,4,4,3,4,4,3,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9003,3,4,3,4,2,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9004,4,4,3,4,3,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
9005,3,5,4,4,4,4,3,4,4,4,0,0,0,0,1,1,0,False,True,3.9
9006,2,2,2,2,2,2,2,2,3,2,0,0,0,0,110,7,0,True,True,2.37
9007,2,2,2,2,2,2,2,2,2,2,0,0,0,0,158,9,0,True,True,2.06
9008,3,3,3,3,3,3,3,3,3,3,1,0,0,0,17,1,0,False,True,3.02
9009,3,3,3,3,3,3,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
9010,4,5,4,3,4,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9011,3,5,3,3,3,3,2,3,3,3,0,0,0,0,23,1,0,False,True,3.0
9012,3,4,3,3,3,2,3,3,3,3,0,0,0,0,33,1,0,False,True,3.0
9013,2,2,2,3,2,2,2,3,2,2,0,0,0,0,107,5,0,True,True,2.38
9014,3,2,4,4,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
9015,5,4,4,5,4,4,5,4,4,4,1,1,0,0,4,0,0,False,True,3.95
9016,3,4,3,3,3,3,2,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9017,3,2,2,3,2,2,3,2,2,2,0,0,0,0,67,2,0,False,True,2.09
9018,4,3,4,5,4,3,4,4,4,4,2,1,0,0,2,0,0,False,True,3.97
9019,4,3,3,5,3,3,3,3,3,3,1,0,0,0,25,0,0,False,True,3.02
9020,4,4,4,4,4,4,4,4,4,4,2,0,0,0,7,0,0,False,True,3.94
9021,2,2,2,3,2,2,2,2,2,2,0,0,0,0,120,4,0,False,True,2.08
9022,3,4,4,5,4,3,3,3,3,3,0,0,0,0,16,2,0,False,True,2.99
9023,2,2,2,2,2,2,2,2,2,3,0,0,0,0,117,6,0,True,True,2.37
9024,2,2,2,2,2,2,2,2,2,2,0,0,0,0,81,3,0,False,True,2.08
9026,3,2,4,3,2,3,2,2,2,2,0,0,0,0,104,5,0,False,True,2.08
9027,2,2,3,2,2,2,2,2,2,2,0,0,0,0,101,3,0,False,True,2.08
9028,4,5,3,4,3,3,4,4,3,2,0,0,0,0,25,1,0,True,True,3.0
9029,4,4,3,4,3,4,3,3,4,3,0,0,0,0,11,1,0,False,True,3.29
9030,5,3,4,4,5,4,5,5,5,5,6,3,2,2,0,0,0,False,True,5.0
9031,4,4,3,4,3,4,4,4,4,4,2,0,0,0,11,0,0,False,True,3.94
9032,5,5,4,4,5,4,5,5,5,5,5,2,2,0,0,0,0,False,True,5.0
9033,5,4,4,5,4,4,5,4,4,4,0,0,0,0,8,0,0,False,True,3.9
9034,3,2,4,4,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
9035,4,3,4,5,3,3,5,4,4,4,1,1,0,0,9,0,0,False,True,3.95
9036,2,4,2,2,2,2,2,2,2,2,0,0,0,0,107,3,0,False,True,2.08
9037,2,3,2,2,2,2,2,1,3,2,0,0,0,0,80,6,0,True,False,2.07
9038,2,3,2,2,2,2,2,2,3,2,0,0,0,0,99,11,1,True,True,2.29
9039,5,5,4,4,5,4,4,4,4,4,2,0,0,0,6,0,0,False,True,3.94
9040,2,2,2,2,2,2,2,2,2,2,0,0,0,0,78,4,0,False,True,2.08
9041,4,3,3,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
9042,2,2,2,2,2,2,2,2,2,2,0,0,0,0,70,7,0,False,True,2.06
9043,2,2,2,2,2,2,2,3,1,3,0,0,0,0,64,3,0,True,False,2.39
9044,5,4,5,5,5,4,5,5,5,5,7,1,1,1,0,0,0,False,True,5.0
9045,5,5,4,5,4,4,4,4,4,4,2,0,0,0,9,0,0,False,True,3.94
9046,2,2,2,2,2,2,2,2,2,2,0,0,0,0,64,4,0,False,True,2.08
9047,4,3,3,4,3,3,3,3,3,3,0,0,0,0,16,1,0,False,True,3.0
9048,3,3,3,3,2,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
9049,4,5,3,5,4,3,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
9051,2,3,2,2,2,2,2,2,2,2,0,0,0,0,102,8,0,False,True,2.06
9052,4,5,4,4,4,3,3,4,3,3,0,0,0,0,12,1,0,False,True,3.29
9053,3,2,3,3,2,3,2,2,3,2,0,0,0,0,72,6,0,True,True,2.37
9054,3,3,4,4,4,3,3,4,3,2,0,0,0,0,22,0,0,True,True,3.0
9055,2,3,2,2,2,2,2,2,2,2,0,0,0,0,73,6,0,False,True,2.07
9056,3,2,4,3,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9057,3,4,3,4,3,3,3,3,2,3,0,0,0,0,47,3,0,True,True,2.69
9058,4,2,4,4,4,4,3,4,4,4,1,1,0,0,6,0,0,False,True,3.95
9059,3,2,2,3,3,3,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
9060,3,2,3,3,3,3,3,3,3,3,0,0,0,0,15,1,0,False,True,3.0
9061,2,3,2,3,2,2,2,2,2,3,0,0,0,0,78,6,0,True,True,2.37
9062,5,5,5,5,4,5,5,5,5,5,6,2,2,1,0,0,0,False,True,5.0
9063,4,5,4,4,4,3,4,4,4,4,1,0,0,0,4,0,0,False,True,3.92
9064,5,4,4,4,5,4,4,5,4,4,1,0,0,0,3,0,0,False,True,4.22
9065,5,5,5,5,4,4,5,4,4,4,1,0,0,0,3,0,0,False,True,3.92
9066,3,2,4,4,2,3,4,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9067,4,5,4,4,4,4,4,4,4,4,0,0,0,0,9,0,0,False,True,3.9
9068,4,2,3,3,3,3,4,3,3,3,1,0,0,0,16,1,0,False,True,3.02
9069,2,2,2,2,2,2,2,2,2,2,0,0,0,0,100,9,0,False,True,2.06
9070,2,2,2,3,2,2,2,2,2,2,0,0,0,0,85,4,0,False,True,2.08
9071,3,3,3,3,3,2,2,2,2,3,1,0,0,0,95,5,0,True,True,2.4
9072,3,3,4,4,4,3,3,3,3,3,0,0,0,0,28,1,0,False,True,3.0
9073,3,2,3,3,2,3,3,3,3,3,0,0,0,0,24,1,0,False,True,3.0
9074,3,5,3,4,4,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9075,5,4,3,5,5,4,5,5,5,5,5,5,3,1,0,0,0,False,True,5.0
9076,5,4,4,5,5,5,4,5,5,4,5,1,0,0,2,0,0,False,True,4.63
9077,5,5,4,5,4,5,5,5,5,5,5,3,2,1,1,0,0,False,True,5.0
9078,5,5,4,4,5,4,5,5,5,5,4,1,0,0,2,0,0,False,True,4.91
9079,2,2,2,2,2,2,2,2,2,2,0,0,0,0,65,6,0,False,True,2.07
9080,5,4,4,4,5,4,5,5,5,5,7,2,2,1,0,0,0,False,True,5.0
9081,5,5,5,5,5,4,4,4,4,4,1,1,0,0,3,0,0,False,True,3.95
9082,3,3,3,3,3,2,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
9083,2,3,2,2,2,2,2,2,2,2,0,0,0,0,114,9,0,False,True,2.06
9084,4,3,3,4,4,4,4,4,4,4,2,0,0,0,9,0,0,False,True,3.94
9085,3,4,3,3,3,3,3,3,3,3,1,0,0,0,27,2,0,False,True,3.01
9086,2,2,2,2,2,2,2,2,2,2,0,0,0,0,66,2,0,False,True,2.09
9087,4,3,3,4,4,3,4,4,4,4,2,0,0,0,12,0,0,False,True,3.94
9088,2,3,3,3,3,3,2,3,3,3,0,0,0,0,26,0,0,False,True,3.0
9089,3,3,4,4,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
9090,3,3,3,4,3,3,3,3,3,3,0,0,0,0,18,0,0,False,True,3.0
9091,3,5,3,3,3,2,4,3,3,3,0,0,0,0,28,1,0,False,True,3.0
9092,4,4,3,4,3,3,3,3,3,3,0,0,0,0,16,0,0,False,True,3.0
9093,4,3,4,4,4,4,4,4,4,4,3,0,0,0,7,0,0,False,True,3.96
9094,4,2,4,4,3,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9095,2,2,2,2,2,2,2,2,3,2,0,0,0,0,94,8,0,True,True,2.36
9096,3,5,4,4,4,3,3,3,3,3,0,0,0,0,29,0,0,False,True,3.0
9097,3,2,2,3,3,2,3,3,3,3,0,0,0,0,28,4,0,False,True,2.98
9098,3,3,3,4,2,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
9099,3,3,4,4,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
9100,4,4,4,4,3,4,4,4,4,4,0,0,0,0,9,0,0,False,True,3.9
9101,3,4,4,4,4,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
9102,4,3,3,4,3,4,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
9103,3,4,4,3,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9104,4,4,3,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
9105,3,2,3,3,2,3,3,3,3,3,0,0,0,0,29,0,0,False,True,3.0
9106,2,3,2,2,2,2,2,2,1,2,0,0,0,0,131,11,1,True,False,1.7
9107,2,3,2,2,2,2,2,3,2,3,0,0,0,0,66,5,0,True,True,2.67
9108,2,2,2,2,2,2,2,2,2,2,0,0,0,0,61,5,0,False,True,2.08
9109,4,3,3,4,4,2,4,4,3,4,1,0,0,0,11,1,0,False,True,3.61
9110,2,3,2,2,2,2,2,3,2,2,0,0,0,0,81,5,0,True,True,2.38
9111,3,2,3,4,3,4,3,3,4,3,0,0,0,0,27,0,0,False,True,3.3
9112,2,3,2,2,2,2,2,2,2,2,0,0,0,0,111,5,0,False,True,2.08
9113,2,2,2,3,2,2,2,1,2,2,0,0,0,0,115,8,0,True,False,1.76
9114,3,4,3,4,3,3,4,3,3,3,0,0,0,0,24,0,0,False,True,3.0
9115,2,3,2,2,2,2,2,2,3,3,0,0,0,0,56,3,0,True,True,2.69
9118,2,2,2,2,2,2,2,3,2,1,0,0,0,0,116,9,0,True,False,2.06
9119,5,4,4,5,4,5,4,4,5,4,0,0,0,0,2,0,0,False,True,4.2
9121,5,4,5,5,4,5,5,5,5,5,5,3,2,0,0,0,0,False,True,5.0
9122,5,5,4,4,4,5,4,4,4,4,2,1,0,0,7,0,0,False,True,3.97
9123,3,3,3,3,2,3,3,3,3,3,0,0,0,0,29,1,0,False,True,3.0
9124,3,3,4,4,3,2,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
9125,3,2,4,4,3,3,3,3,3,3,0,0,0,0,33,1,0,False,True,3.0
9126,3,2,3,3,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
9127,4,3,3,4,3,4,4,4,4,4,0,0,0,0,1,0,0,False,True,3.9
9128,2,2,2,2,2,2,2,2,2,2,0,0,0,0,88,6,0,False,True,2.07
9129,5,5,4,4,5,5,5,5,5,5,5,2,2,2,0,0,0,False,True,5.0
9130,3,3,3,3,3,3,3,3,3,3,0,0,0,0,18,0,0,False,True,3.0
9131,4,2,3,4,3,3,4,3,3,4,0,0,0,0,7,1,0,False,True,3.29
9132,4,2,4,5,4,3,5,4,4,4,0,0,0,0,11,1,0,False,True,3.9
9133,4,2,3,4,3,3,3,3,3,3,1,0,0,0,24,0,0,False,True,3.02
9134,3,5,4,4,3,3,3,3,3,3,1,0,0,0,21,0,0,False,True,3.02
9135,4,5,4,4,4,4,4,4,4,4,0,0,0,0,3,0,0,False,True,3.9
9136,3,5,4,4,3,2,3,3,3,3,1,0,0,0,29,0,0,False,True,3.02
9138,4,3,4,4,3,3,4,3,3,4,0,0,0,0,21,0,0,False,True,3.3
9139,3,2,3,3,3,3,3,3,3,3,0,0,0,0,17,1,0,False,True,3.0
9140,3,2,4,3,2,3,2,2,2,2,1,0,0,0,63,5,0,False,True,2.1
9141,2,3,3,3,2,2,2,3,3,2,0,0,0,0,53,2,0,True,True,2.69
9142,3,2,4,4,2,3,3,2,3,3,0,0,0,0,20,0,0,False,True,2.7
9143,2,2,2,3,2,2,2,2,2,2,0,0,0,0,82,7,0,False,True,2.06
9144,3,5,4,4,3,3,4,3,3,3,0,0,0,0,29,2,0,False,True,2.99
9145,4,4,3,4,3,3,4,3,3,3,0,0,0,0,28,2,0,False,True,2.99
9146,3,4,4,4,3,4,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
9147,4,4,3,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
9148,2,2,2,2,2,2,2,2,3,2,0,0,0,0,80,3,0,True,True,2.39
9149,4,2,4,4,3,4,4,4,4,4,1,1,0,0,9,0,0,False,True,3.95
9150,3,2,3,3,2,3,3,3,3,3,0,0,0,0,33,0,0,False,True,3.0
9151,4,2,3,4,3,3,3,3,3,3,1,0,0,0,22,0,0,False,True,3.02
9152,3,5,4,4,3,2,3,3,3,3,0,0,0,0,29,2,0,False,True,2.99
9153,4,3,4,4,4,4,3,4,4,4,1,1,0,0,9,0,0,False,True,3.95
9154,2,2,2,3,2,2,3,3,2,1,0,0,0,0,144,11,1,True,False,2.0
9155,2,2,2,2,2,2,2,3,1,2,0,0,0,0,114,2,0,True,False,2.09
9156,5,5,4,5,4,4,5,4,4,4,1,0,0,0,7,0,0,False,True,3.92
9157,5,5,4,5,5,4,5,5,5,5,5,1,1,0,1,0,0,False,True,4.96
9158,3,4,3,4,3,3,3,3,3,3,1,0,0,0,21,0,0,False,True,3.02
9159,2,4,2,2,3,2,2,2,2,2,0,0,0,0,83,7,0,False,True,2.06
9160,5,5,5,5,4,4,5,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9161,3,2,3,3,3,2,3,3,3,3,0,0,0,0,32,0,0,False,True,3.0
9162,2,2,2,2,2,2,2,2,2,2,0,0,0,0,120,9,0,True,True,2.06
9163,3,2,3,3,2,3,2,2,2,2,0,0,0,0,81,5,0,False,True,2.08
9164,5,3,5,5,4,4,5,4,4,5,1,0,0,0,2,0,0,False,True,4.22
9165,3,2,3,3,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9166,4,3,3,4,4,4,4,4,4,4,0,0,0,0,3,0,0,False,True,3.9
9167,4,4,4,4,4,3,4,1,4,4,0,0,0,0,13,0,0,True,False,3.0
9168,2,2,2,3,2,2,3,2,2,3,0,0,0,0,66,4,0,False,True,2.38
9169,3,2,3,3,3,2,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
9170,3,2,3,3,2,3,3,3,3,3,0,0,0,0,34,3,0,False,True,2.99
9171,3,3,3,3,2,3,4,3,3,3,0,0,0,0,21,2,0,False,True,2.99
9172,4,2,4,5,3,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
9173,4,4,3,4,4,4,3,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9174,3,2,4,3,2,2,3,2,2,3,0,0,0,0,66,2,0,False,True,2.39
9175,4,3,3,4,3,4,4,4,4,4,1,0,0,0,7,0,0,False,True,3.92
9176,2,3,2,2,3,2,2,2,2,2,0,0,0,0,63,3,0,False,True,2.08
9177,4,5,4,5,5,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9178,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
9179,4,3,4,4,3,5,5,4,4,4,0,0,0,0,6,0,0,False,True,3.9
9180,3,2,3,4,2,3,3,2,3,3,0,0,0,0,22,0,0,False,True,2.7
9181,5,5,4,4,4,4,4,4,4,4,2,1,0,0,2,0,0,False,True,3.97
9182,4,3,4,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
9183,4,5,4,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
9184,5,5,4,4,5,5,5,5,5,5,4,2,0,0,0,0,0,False,True,4.94
9185,2,3,2,2,2,2,2,3,2,2,0,0,0,0,50,2,0,True,True,2.39
9186,5,5,5,5,4,5,5,5,5,5,2,1,0,0,1,0,0,False,True,4.87
9187,4,3,4,4,4,4,3,1,5,4,1,1,0,0,11,0,0,True,False,3.35
9188,5,5,5,5,5,5,4,5,5,5,4,0,0,0,1,0,0,False,True,4.88
9189,3,3,4,4,2,4,3,3,3,3,0,0,0,0,25,0,0,False,True,3.0
9190,3,3,3,3,4,2,3,3,3,3,0,0,0,0,28,1,0,False,True,3.0
9191,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,False,True,4.93
9192,4,5,3,3,4,3,3,4,3,3,0,0,0,0,11,0,0,False,True,3.3
9193,3,3,3,3,3,3,3,3,3,3,0,0,0,0,19,1,0,False,True,3.0
9194,5,4,5,5,4,5,4,4,4,4,2,1,0,0,2,0,0,False,True,3.97
9195,2,3,2,2,2,2,2,2,2,2,0,0,0,0,98,4,0,False,True,2.08
9196,5,5,4,4,4,5,5,5,5,5,6,2,2,2,0,0,0,False,True,5.0
9197,4,3,4,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
9198,2,3,2,2,3,2,2,2,2,2,0,0,0,0,60,4,0,False,True,2.08
9199,2,2,2,2,2,2,3,2,2,2,0,0,0,0,72,3,0,False,True,2.08
9200,3,3,3,3,2,2,3,2,2,2,0,0,0,0,83,1,0,False,True,2.1
9201,5,4,5,5,5,4,5,5,4,5,8,2,1,0,1,0,0,False,True,4.7
9202,2,2,2,2,2,2,2,2,2,2,0,0,0,0,89,4,0,False,True,2.08
9203,2,2,2,2,2,2,2,2,2,2,0,0,0,0,81,7,0,False,True,2.06
9204,3,5,3,3,4,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
9205,5,4,4,5,5,4,4,5,4,4,1,0,0,0,7,0,0,False,True,4.22
9206,2,2,2,2,2,2,2,2,2,2,0,0,0,0,68,5,0,False,True,2.08
9207,5,5,5,5,4,5,5,5,5,5,6,3,2,0,0,0,0,False,True,5.0
9208,2,2,2,2,2,2,2,2,3,2,0,0,0,0,105,9,0,True,True,2.35
9209,5,5,4,5,5,4,5,5,5,5,6,2,2,0,0,0,0,False,True,5.0
9210,3,3,3,3,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
9211,5,4,4,4,4,5,5,5,5,5,7,5,3,1,0,0,0,False,True,5.0
9212,5,5,4,5,4,4,5,4,4,4,1,1,0,0,2,0,0,False,True,3.95
9213,3,5,3,3,3,2,2,2,2,2,0,0,0,0,68,5,0,False,True,2.08
9214,5,5,4,5,4,4,4,4,4,4,2,0,0,0,6,0,0,False,True,3.94
9215,5,4,4,5,5,4,5,4,4,4,2,0,0,0,5,1,0,False,True,3.94
9216,3,2,2,3,3,2,3,3,3,3,0,0,0,0,28,2,0,False,True,2.99
9217,2,3,2,3,3,2,2,3,2,3,0,0,0,0,59,4,0,True,True,2.68
9218,5,5,4,4,5,4,5,5,5,5,4,0,0,0,0,0,0,False,True,4.88
9219,4,4,3,3,4,3,3,4,3,3,0,0,0,0,13,0,0,False,True,3.3
9220,4,4,3,4,4,4,3,4,4,4,0,0,0,0,8,0,0,False,True,3.9
9221,3,2,4,4,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
9222,3,3,3,4,2,3,3,3,3,3,0,0,0,0,19,1,0,False,True,3.0
9223,3,2,3,4,3,3,3,3,3,3,0,0,0,0,31,2,0,False,True,2.99
9225,3,2,2,3,3,3,3,3,3,3,0,0,0,0,26,1,0,False,True,3.0
9226,3,3,3,4,3,2,4,3,3,3,0,0,0,0,18,0,0,False,True,3.0
9227,5,4,4,5,4,5,5,5,5,5,3,2,0,0,0,0,0,False,True,4.92
9228,4,2,3,4,3,3,3,2,3,4,0,0,0,0,21,2,0,True,True,2.99
9229,5,4,4,4,4,5,5,5,5,5,7,5,3,0,0,0,0,False,True,5.0
9230,3,2,3,3,2,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
9231,5,5,5,5,4,4,5,4,4,4,1,0,0,0,8,0,0,False,True,3.92
9232,2,3,2,2,2,2,2,2,2,2,0,0,0,0,48,4,0,False,True,2.08
9233,3,5,4,4,3,3,4,3,3,4,0,0,0,0,21,0,0,False,True,3.3
9234,5,5,4,5,4,4,5,4,4,4,1,0,0,0,3,0,0,False,True,3.92
9235,2,2,2,2,2,2,2,2,3,2,0,0,0,0,71,4,0,True,True,2.38
9236,3,3,2,3,4,2,3,3,3,3,0,0,0,0,25,0,0,False,True,3.0
9237,3,3,3,3,3,3,2,3,3,2,0,0,0,0,32,2,0,False,True,2.69
9238,4,3,4,5,2,4,4,2,3,3,0,0,0,0,27,1,0,False,True,2.69
9239,2,2,3,3,2,2,2,2,3,2,1,0,0,0,59,3,0,True,True,2.41
9240,2,2,2,2,2,2,2,2,2,2,0,0,0,0,115,7,0,False,True,2.06
9241,3,3,3,3,2,2,2,2,2,1,0,0,0,0,107,7,0,True,False,1.77
9242,2,2,2,2,2,2,2,2,2,2,0,0,0,0,104,7,0,True,True,2.06
9243,5,4,4,4,4,5,5,4,5,5,6,2,0,0,2,0,0,False,True,4.68
9244,2,3,2,2,2,2,2,2,2,2,0,0,0,0,62,4,0,False,True,2.08
9245,4,5,3,4,3,3,4,3,3,3,0,0,0,0,13,0,0,False,True,3.0
9246,5,5,4,4,5,4,5,5,4,5,5,0,0,0,0,0,0,False,True,4.6
9247,3,2,3,2,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
9248,5,4,5,5,4,4,5,4,4,4,3,1,0,0,1,0,0,False,True,3.99
9249,5,5,4,4,5,5,4,5,5,5,4,3,2,1,0,0,0,False,True,5.0
9250,4,3,3,3,3,3,5,4,4,4,1,1,0,0,5,0,0,False,True,3.95
9251,4,3,4,4,3,4,3,3,4,3,0,0,0,0,18,1,0,False,True,3.29
9252,5,5,5,5,5,5,4,5,5,5,8,5,5,3,0,0,0,False,True,5.0
9253,2,3,2,3,2,2,2,2,2,2,0,0,0,0,94,5,0,False,True,2.08
9254,3,3,3,3,2,2,2,2,2,2,0,0,0,0,74,5,0,False,True,2.08
9255,3,4,3,3,3,3,2,3,3,3,0,0,0,0,28,1,0,False,True,3.0
9256,2,2,2,3,2,2,2,2,2,2,0,0,0,0,75,5,0,False,True,2.08
9257,3,2,3,4,3,3,3,3,3,3,0,0,0,0,17,1,0,False,True,3.0
9258,3,5,3,3,3,2,3,3,2,3,0,0,0,0,34,1,0,True,True,2.69
9259,4,3,4,5,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
9260,2,3,2,2,2,2,2,2,2,2,0,0,0,0,96,9,0,False,True,2.06
9261,2,4,3,3,2,2,2,2,2,2,0,0,0,0,82,4,0,False,True,2.08
9262,4,4,3,4,4,3,4,4,4,4,2,1,0,0,4,0,0,False,True,3.97
9263,2,3,2,2,3,2,2,2,1,3,0,0,0,0,86,4,0,True,False,2.08
9264,2,3,2,3,3,2,2,2,2,2,0,0,0,0,69,5,0,False,True,2.08
9265,3,2,4,3,2,3,3,3,3,3,1,0,0,0,19,0,0,False,True,3.02
9266,2,2,2,3,2,3,2,2,2,2,0,0,0,0,133,6,0,True,True,2.07
9267,3,2,4,4,3,3,3,3,4,2,0,0,0,0,27,1,0,True,True,3.0
9268,4,3,3,4,3,3,4,4,1,4,0,0,0,0,19,0,0,True,False,3.0
9269,2,2,2,2,2,2,2,2,2,2,0,0,0,0,90,8,0,False,True,2.06
